PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-01-06T19:00:00Z,2020-01-06T18:00:00Z,PT60M,12.3,0.11,88,24,8.3,0,0,0,0,0,0,16.5,76.4,0,983.5,174,10.6,135
2020-01-06T20:00:00Z,2020-01-06T19:00:00Z,PT60M,12.4,0.11,77,26.7,7.7,0,0,0,0,0,0,14.9,73.2,0,983,172,10.7,147
2020-01-06T21:00:00Z,2020-01-06T20:00:00Z,PT60M,12.5,0.11,59,31,7.6,0,0,0,0,0,0,15.7,72.2,0,982.7,172,11.2,158
2020-01-06T22:00:00Z,2020-01-06T21:00:00Z,PT60M,12.5,0.11,20,29.7,7.7,0,0,0,0,0,0,17.1,72.5,0,982.5,174,11.8,166
2020-01-06T23:00:00Z,2020-01-06T22:00:00Z,PT60M,12.3,0.11,-35,29.5,7.5,0,0,0,0,0,0,17.3,72.3,0,982.2,176,11.9,164
2020-01-07T00:00:00Z,2020-01-06T23:00:00Z,PT60M,12,0.11,-66,30.4,7.8,0,0,0,0,0,0,18.1,75.5,0,981.8,180,11.1,155
2020-01-07T01:00:00Z,2020-01-07T00:00:00Z,PT60M,11.2,0.11,-81,44.3,8.4,0,0,0,0,0,0,18.7,83.3,0,981.6,190,8,143
2020-01-07T02:00:00Z,2020-01-07T01:00:00Z,PT60M,10.7,0.11,-90,51.1,8.4,0,0,0,0,0,0,17.4,85.9,0,981.5,193,6.6,131
2020-01-07T03:00:00Z,2020-01-07T02:00:00Z,PT60M,11,0.11,-98,39.5,7.8,0,0,0,0,0,0,15.9,80.8,0,981.3,189,8,119
2020-01-07T04:00:00Z,2020-01-07T03:00:00Z,PT60M,10.8,0.11,-106,0.2,7.3,0,0,0,0,0,0,15.8,78.9,0,981.2,193,7.4,107
2020-01-07T05:00:00Z,2020-01-07T04:00:00Z,PT60M,10.3,0.11,-114,1,7.2,0,0,0,0,0,0,16,81.3,0,981.5,196,5.8,95
2020-01-07T06:00:00Z,2020-01-07T05:00:00Z,PT60M,10.6,0.11,-123,30.7,7.6,23,0,0,23,22,23,16.2,81.9,0,982.1,196,4.5,85
2020-01-07T07:00:00Z,2020-01-07T06:00:00Z,PT60M,11.5,0.11,-133,55.4,7.9,64,0,0,64,60,64,16.4,78.8,0,982.6,194,4.4,75
2020-01-07T08:00:00Z,2020-01-07T07:00:00Z,PT60M,12.3,0.11,-145,62.1,7.8,114,0,0,114,107,114,16.6,74.2,0,982.9,191,5,67
2020-01-07T09:00:00Z,2020-01-07T08:00:00Z,PT60M,12.6,0.11,-158,55,7.7,179,0,0,179,167,179,17,72.2,0,982.9,191,6.2,61
2020-01-07T10:00:00Z,2020-01-07T09:00:00Z,PT60M,12.4,0.11,-174,71.4,7.9,137,0,0,137,128,137,17.4,74,0,982.3,190,6.8,58
2020-01-07T11:00:00Z,2020-01-07T10:00:00Z,PT60M,11.7,0.11,170,32.1,8.1,289,72,37,327,346,330,17.7,78.3,0,981.5,188,7.3,59
2020-01-07T12:00:00Z,2020-01-07T11:00:00Z,PT60M,11.2,0.11,154,31.9,8.1,269,44,22,290,297,297,17.4,81.2,0,981.2,191,7.6,62
2020-01-07T13:00:00Z,2020-01-07T12:00:00Z,PT60M,11.1,0.11,141,48.4,7.8,165,0,0,165,154,165,16.6,80.1,0,981.5,199,7.1,69
2020-01-07T14:00:00Z,2020-01-07T13:00:00Z,PT60M,11,0.11,130,35.4,7.6,101,0,0,101,94,101,16.5,79.2,0,981.7,206,6,78
2020-01-07T15:00:00Z,2020-01-07T14:00:00Z,PT60M,10.5,0.11,120,44.9,7.6,19,0,0,19,18,19,16.4,81.9,0,981.6,210,3.6,88
2020-01-07T16:00:00Z,2020-01-07T15:00:00Z,PT60M,9.6,0.11,112,46.7,7.4,0,0,0,0,0,0,16.3,86.2,0,981.5,193,2.2,99
2020-01-07T17:00:00Z,2020-01-07T16:00:00Z,PT60M,9.2,0.11,104,61.8,7.2,0,0,0,0,0,0,16.3,87.7,0,981.6,177,3,110
2020-01-07T18:00:00Z,2020-01-07T17:00:00Z,PT60M,9.3,0.11,96,54.3,7.1,0,0,0,0,0,0,16.2,86.6,0,981.7,175,3,122
2020-01-07T19:00:00Z,2020-01-07T18:00:00Z,PT60M,9.2,0.11,88,49.5,7,0,0,0,0,0,0,15.8,86.2,0,981.8,173,2.3,135
2020-01-07T20:00:00Z,2020-01-07T19:00:00Z,PT60M,8.9,0.11,77,54.8,6.8,0,0,0,0,0,0,15.3,87,0,981.7,172,1.9,147
2020-01-07T21:00:00Z,2020-01-07T20:00:00Z,PT60M,8.6,0.11,59,42.1,6.6,0,0,0,0,0,0,14.8,87.2,0,981.5,174,1.4,158
2020-01-07T22:00:00Z,2020-01-07T21:00:00Z,PT60M,8.4,0.11,20,0.3,6.4,0,0,0,0,0,0,14.7,87.4,0,981.1,182,0.9,166
2020-01-07T23:00:00Z,2020-01-07T22:00:00Z,PT60M,8.2,0.1,-34,0,6.2,0,0,0,0,0,0,14.9,87,0,980.8,208,0.6,164
2020-01-08T00:00:00Z,2020-01-07T23:00:00Z,PT60M,8.3,0.1,-65,2.2,6.1,0,0,0,0,0,0,15.1,85.8,0,980.7,255,0.6,155
2020-01-08T01:00:00Z,2020-01-08T00:00:00Z,PT60M,8.4,0.1,-80,21.3,6,0,0,0,0,0,0,15.4,84.6,0,980.7,321,0.5,143
2020-01-08T02:00:00Z,2020-01-08T01:00:00Z,PT60M,8.5,0.1,-90,29.5,5.9,0,0,0,0,0,0,15.5,83.8,0,980.5,30,0.8,131
2020-01-08T03:00:00Z,2020-01-08T02:00:00Z,PT60M,8.4,0.1,-98,26.4,5.9,0,0,0,0,0,0,15.8,84.1,0,980.3,44,1.4,119
2020-01-08T04:00:00Z,2020-01-08T03:00:00Z,PT60M,8.5,0.1,-106,29.1,6.2,0,0,0,0,0,0,16.4,85.6,0,980.4,41,2.4,107
2020-01-08T05:00:00Z,2020-01-08T04:00:00Z,PT60M,8.7,0.1,-114,47.9,6.9,0,0,0,0,0,0,17,88.2,0,980.7,36,3.1,95
2020-01-08T06:00:00Z,2020-01-08T05:00:00Z,PT60M,9.3,0.1,-122,37.8,7.7,35,0,0,35,33,35,16.8,89.5,0,981.1,30,2.8,85
2020-01-08T07:00:00Z,2020-01-08T06:00:00Z,PT60M,10.4,0.1,-132,34.7,8.3,111,84,26,137,165,169,16.5,86.8,0,981.7,30,3.4,75
2020-01-08T08:00:00Z,2020-01-08T07:00:00Z,PT60M,11.4,0.1,-144,20.5,8.6,218,138,57,275,327,320,16.6,83.2,0,981.9,31,5,67
2020-01-08T09:00:00Z,2020-01-08T08:00:00Z,PT60M,12,0.1,-158,50.4,8.8,221,2,1,222,209,223,16.7,81,0,981.7,32,6.2,61
2020-01-08T10:00:00Z,2020-01-08T09:00:00Z,PT60M,12.3,0.1,-174,93.7,8.8,33,0,0,33,31,33,16.8,79.1,0,981.2,36,7.7,58
2020-01-08T11:00:00Z,2020-01-08T10:00:00Z,PT60M,12.2,0.1,170,66,8.8,173,0,0,173,162,173,17.1,79.4,0,981,35,9.2,58
2020-01-08T12:00:00Z,2020-01-08T11:00:00Z,PT60M,11.9,0.1,154,67,8.8,147,0,0,147,137,147,17.7,81.6,0,981.2,27,7.8,62
2020-01-08T13:00:00Z,2020-01-08T12:00:00Z,PT60M,11.6,0.1,141,59.4,8.8,133,0,0,133,125,133,18.2,83.2,0,981.8,14,6.9,69
2020-01-08T14:00:00Z,2020-01-08T13:00:00Z,PT60M,11.1,0.1,130,35.3,8.8,103,16,3,105,105,104,18.5,85.5,0,982.4,17,8.2,77
2020-01-08T15:00:00Z,2020-01-08T14:00:00Z,PT60M,10.8,0.1,120,36.7,8.7,20,0,0,20,19,20,18.2,87,0,982.9,23,8.2,87
2020-01-08T16:00:00Z,2020-01-08T15:00:00Z,PT60M,10.8,0.1,112,50.4,8.3,0,0,0,0,0,0,17.5,84.9,0,983.3,25,7.2,98
2020-01-08T17:00:00Z,2020-01-08T16:00:00Z,PT60M,10.7,0.1,104,42.7,7.8,0,0,0,0,0,0,16.7,82.6,0,983.7,24,6,110
2020-01-08T18:00:00Z,2020-01-08T17:00:00Z,PT60M,10.4,0.1,96,46.5,7.2,0,0,0,0,0,0,15.9,81,0,984.1,11,4.9,122
2020-01-08T19:00:00Z,2020-01-08T18:00:00Z,PT60M,10.3,0.1,88,41,6.6,0,0,0,0,0,0,15.1,77.8,0,984.3,357,4.7,134
2020-01-08T20:00:00Z,2020-01-08T19:00:00Z,PT60M,10.4,0.1,77,45.7,6.1,0,0,0,0,0,0,14.7,74.9,0,984.6,352,4.6,147
2020-01-08T21:00:00Z,2020-01-08T20:00:00Z,PT60M,10.2,0.1,59,42.8,5.9,0,0,0,0,0,0,14.8,74.6,0,984.8,344,3.9,158
2020-01-08T22:00:00Z,2020-01-08T21:00:00Z,PT60M,9.8,0.11,21,0.3,5.8,0,0,0,0,0,0,15,76.4,0,984.9,342,3,166
2020-01-08T23:00:00Z,2020-01-08T22:00:00Z,PT60M,9.4,0.11,-34,0,5.8,0,0,0,0,0,0,15.2,78.3,0,984.8,351,2.4,164
2020-01-09T00:00:00Z,2020-01-08T23:00:00Z,PT60M,9.2,0.11,-65,2.9,5.7,0,0,0,0,0,0,15.2,78.9,0,984.7,347,2.1,155
2020-01-09T01:00:00Z,2020-01-09T00:00:00Z,PT60M,9.2,0.11,-80,27.7,5.6,0,0,0,0,0,0,15,78.5,0,984.7,338,2,143
2020-01-09T02:00:00Z,2020-01-09T01:00:00Z,PT60M,8.9,0.11,-90,30.2,5.4,0,0,0,0,0,0,14.7,78.9,0,984.7,351,1.7,131
2020-01-09T03:00:00Z,2020-01-09T02:00:00Z,PT60M,8.6,0.11,-98,29.1,5.3,0,0,0,0,0,0,14.7,80,0,984.6,9,1.5,119
2020-01-09T04:00:00Z,2020-01-09T03:00:00Z,PT60M,8.5,0.11,-106,27.2,5.4,0,0,0,0,0,0,14.7,80.8,0,984.6,20,1.6,107
2020-01-09T05:00:00Z,2020-01-09T04:00:00Z,PT60M,8.5,0.11,-114,28.6,5.5,0,0,0,0,0,0,14.7,81.3,0,985,27,2.1,95
2020-01-09T06:00:00Z,2020-01-09T05:00:00Z,PT60M,9.3,0.11,-122,30,6.1,35,18,2,37,41,35,14.6,80.1,0,985.5,21,2.8,85
2020-01-09T07:00:00Z,2020-01-09T06:00:00Z,PT60M,10.7,0.11,-132,55.5,6.7,84,0,0,84,79,84,14.6,75.8,0,986,24,4,75
2020-01-09T08:00:00Z,2020-01-09T07:00:00Z,PT60M,11.7,0.11,-144,23.1,6.7,161,273,116,277,387,355,14.6,71.6,0,986.2,36,5.5,67
2020-01-09T09:00:00Z,2020-01-09T08:00:00Z,PT60M,12.1,0.11,-158,14.5,6.8,263,267,128,391,502,432,14.7,69.8,0,986.2,41,6.4,61
2020-01-09T10:00:00Z,2020-01-09T09:00:00Z,PT60M,12.3,0.11,-174,35.6,6.8,328,25,13,341,334,342,14.8,69.3,0,985.9,42,6.5,58
2020-01-09T11:00:00Z,2020-01-09T10:00:00Z,PT60M,12.3,0.11,170,36.8,6.8,309,39,20,329,330,331,14.9,69.1,0,985.6,42,6.2,58
2020-01-09T12:00:00Z,2020-01-09T11:00:00Z,PT60M,12.4,0.11,154,22.3,6.4,285,139,65,350,404,378,14.2,66.7,0,985.7,36,5.7,62
2020-01-09T13:00:00Z,2020-01-09T12:00:00Z,PT60M,12.3,0.11,141,14,5.8,172,307,115,287,409,403,13.3,64.3,0,985.9,32,5.3,69
2020-01-09T14:00:00Z,2020-01-09T13:00:00Z,PT60M,11.9,0.11,130,12.4,5.7,103,210,45,148,221,164,13.1,65.5,0,986.1,33,4.6,77
2020-01-09T15:00:00Z,2020-01-09T14:00:00Z,PT60M,10.8,0.11,120,24,5.4,19,48,6,26,41,18,12.9,69.1,0,986.2,29,3.6,87
2020-01-09T16:00:00Z,2020-01-09T15:00:00Z,PT60M,9.8,0.11,111,0.3,4.8,0,0,0,0,0,0,12.5,71.2,0,986.4,17,3.1,98
2020-01-09T17:00:00Z,2020-01-09T16:00:00Z,PT60M,9.4,0.11,104,0,4.3,0,0,0,0,0,0,12,70.4,0,986.8,5,3.1,110
2020-01-09T18:00:00Z,2020-01-09T17:00:00Z,PT60M,9.2,0.11,96,0,4,0,0,0,0,0,0,11.7,69.7,0,987.2,354,3.1,122
2020-01-09T19:00:00Z,2020-01-09T18:00:00Z,PT60M,9.1,0.11,88,0,3.7,0,0,0,0,0,0,11.4,69.1,0,987.3,347,3.2,134
2020-01-09T20:00:00Z,2020-01-09T19:00:00Z,PT60M,9,0.11,77,0,3.5,0,0,0,0,0,0,11,68.5,0,987.6,345,3.5,146
2020-01-09T21:00:00Z,2020-01-09T20:00:00Z,PT60M,8.8,0.11,59,0,3.3,0,0,0,0,0,0,10.8,68.4,0,987.8,344,3.7,158
2020-01-09T22:00:00Z,2020-01-09T21:00:00Z,PT60M,8.6,0.11,21,0,3.2,0,0,0,0,0,0,10.8,68.6,0,987.8,345,3.8,166
2020-01-09T23:00:00Z,2020-01-09T22:00:00Z,PT60M,8.4,0.11,-33,0,3.1,0,0,0,0,0,0,10.9,69.2,0,987.6,346,4,164
2020-01-10T00:00:00Z,2020-01-09T23:00:00Z,PT60M,8.1,0.11,-65,0,2.8,0,0,0,0,0,0,11.2,69.4,0,987.5,344,3.8,155
2020-01-10T01:00:00Z,2020-01-10T00:00:00Z,PT60M,7.8,0.11,-80,0,2.6,0,0,0,0,0,0,11.5,69.6,0,987.6,340,3.4,143
2020-01-10T02:00:00Z,2020-01-10T01:00:00Z,PT60M,7.6,0.11,-90,0,2.6,0,0,0,0,0,0,11.7,70.6,0,987.8,336,3.3,131
2020-01-10T03:00:00Z,2020-01-10T02:00:00Z,PT60M,7.5,0.11,-98,0,2.7,0,0,0,0,0,0,11.7,71.5,0,988.1,333,3.1,119
2020-01-10T04:00:00Z,2020-01-10T03:00:00Z,PT60M,7.4,0.11,-106,0,2.7,0,0,0,0,0,0,11.6,72.6,0,988.3,332,3.1,107
2020-01-10T05:00:00Z,2020-01-10T04:00:00Z,PT60M,7.2,0.11,-113,0,2.7,0,0,0,0,0,0,11.3,73.4,0,988.6,332,3,95
2020-01-10T06:00:00Z,2020-01-10T05:00:00Z,PT60M,7.8,0.11,-122,0,3.7,34,189,26,60,122,37,11.2,75.4,0,989.1,335,3.2,85
2020-01-10T07:00:00Z,2020-01-10T06:00:00Z,PT60M,9.2,0.11,-132,0,4.5,81,527,141,222,413,348,11.1,72.4,0,989.7,341,3.5,75
2020-01-10T08:00:00Z,2020-01-10T07:00:00Z,PT60M,10.3,0.11,-144,0,4.2,104,695,277,381,650,605,10.8,65.7,0,990.4,349,3.7,67
2020-01-10T09:00:00Z,2020-01-10T08:00:00Z,PT60M,11,0.11,-158,0,3.9,113,784,384,497,815,590,10.3,61.7,0,990.5,358,3.5,61
2020-01-10T10:00:00Z,2020-01-10T09:00:00Z,PT60M,11.4,0.11,-174,0,3.6,110,838,448,558,902,570,9.8,58.7,0,990.1,2,3.5,58
2020-01-10T11:00:00Z,2020-01-10T10:00:00Z,PT60M,11.7,0.11,170,0,3.5,108,840,444,551,895,576,9.7,57.1,0,989.8,4,3.7,58
2020-01-10T12:00:00Z,2020-01-10T11:00:00Z,PT60M,11.7,0.11,154,0,3.4,100,810,382,482,802,610,9.5,56.4,0,990,2,3.2,62
2020-01-10T13:00:00Z,2020-01-10T12:00:00Z,PT60M,11.7,0.11,141,0,3.2,84,744,274,358,636,618,9.2,56.1,0,990.3,352,2.6,68
2020-01-10T14:00:00Z,2020-01-10T13:00:00Z,PT60M,11.4,0.11,130,0,3.4,61,580,133,194,394,264,9,57.9,0,990.7,349,2.5,77
2020-01-10T15:00:00Z,2020-01-10T14:00:00Z,PT60M,10.1,0.11,120,0,3.5,19,167,18,37,90,15,8.6,63.8,0,991.2,350,2.1,87
2020-01-10T16:00:00Z,2020-01-10T15:00:00Z,PT60M,8.7,0.11,111,0,3.3,0,0,0,0,0,0,8.3,68.7,0,991.7,346,1.7,98
2020-01-10T17:00:00Z,2020-01-10T16:00:00Z,PT60M,8.2,0.11,104,0,2.9,0,0,0,0,0,0,8.1,69.4,0,992.2,332,1.5,110
2020-01-10T18:00:00Z,2020-01-10T17:00:00Z,PT60M,8.1,0.11,96,0,2.7,0,0,0,0,0,0,7.9,68.8,0,992.3,307,1.6,122
2020-01-10T19:00:00Z,2020-01-10T18:00:00Z,PT60M,8,0.11,87,0,2.4,0,0,0,0,0,0,7.9,67.5,0,992.5,295,2,134
2020-01-10T20:00:00Z,2020-01-10T19:00:00Z,PT60M,8,0.11,77,0,2.1,0,0,0,0,0,0,8,66.5,0,993,294,2.2,146
2020-01-10T21:00:00Z,2020-01-10T20:00:00Z,PT60M,7.9,0.11,59,0,2,0,0,0,0,0,0,8.2,66.5,0,993.5,292,2.3,158
2020-01-10T22:00:00Z,2020-01-10T21:00:00Z,PT60M,7.8,0.11,21,0,2.1,0,0,0,0,0,0,8.5,67.3,0,993.7,284,2.3,166
2020-01-10T23:00:00Z,2020-01-10T22:00:00Z,PT60M,7.7,0.11,-33,0,2.2,0,0,0,0,0,0,8.8,68.4,0,993.4,277,2.4,164
2020-01-11T00:00:00Z,2020-01-10T23:00:00Z,PT60M,7.7,0.11,-64,0,2.5,0,0,0,0,0,0,9.1,69.5,0,993,277,2.7,155
2020-01-11T01:00:00Z,2020-01-11T00:00:00Z,PT60M,7.8,0.11,-80,0,2.8,0,0,0,0,0,0,9.3,70.7,0,993,278,3,143
2020-01-11T02:00:00Z,2020-01-11T01:00:00Z,PT60M,7.8,0.11,-90,0,3,0,0,0,0,0,0,9.5,71.9,0,993.3,275,3.1,131
2020-01-11T03:00:00Z,2020-01-11T02:00:00Z,PT60M,7.8,0.11,-98,0,3.2,0,0,0,0,0,0,9.7,72.9,0,993.6,272,3.1,119
2020-01-11T04:00:00Z,2020-01-11T03:00:00Z,PT60M,7.7,0.11,-105,0,3.3,0,0,0,0,0,0,9.8,73.5,0,993.9,270,3.1,107
2020-01-11T05:00:00Z,2020-01-11T04:00:00Z,PT60M,7.7,0.11,-113,0,3.2,0,1,0,0,1,0,10,73.4,0,994.4,267,3.1,95
2020-01-11T06:00:00Z,2020-01-11T05:00:00Z,PT60M,8.6,0.11,-122,0,4.1,26,344,45,71,180,32,10.1,73.6,0,994.9,267,2.5,85
2020-01-11T07:00:00Z,2020-01-11T06:00:00Z,PT60M,10.3,0.11,-132,0,4.4,53,719,191,245,489,405,10,66.8,0,995.4,268,1.9,75
2020-01-11T08:00:00Z,2020-01-11T07:00:00Z,PT60M,11.8,0.11,-144,0,3.9,65,850,339,404,715,664,10,58.3,0,995.7,272,2.1,67
2020-01-11T09:00:00Z,2020-01-11T08:00:00Z,PT60M,12.9,0.11,-158,0,3.8,71,912,448,519,869,622,9.9,54.1,0,995.7,283,1.9,61
2020-01-11T10:00:00Z,2020-01-11T09:00:00Z,PT60M,13.5,0.11,-174,0,3.5,73,937,502,575,944,589,9.8,50.8,0,995.1,278,1.4,58
2020-01-11T11:00:00Z,2020-01-11T10:00:00Z,PT60M,13.9,0.11,170,0,3.3,74,932,494,568,933,593,9.9,49,0,994.3,256,1.3,58
2020-01-11T12:00:00Z,2020-01-11T11:00:00Z,PT60M,14.1,0.11,154,0,3.5,72,895,424,496,837,631,10.3,48.9,0,994.2,265,2,62
2020-01-11T13:00:00Z,2020-01-11T12:00:00Z,PT60M,13.9,0.11,141,0,3.9,66,815,303,369,663,646,10.8,50.9,0,994.7,290,3,68
2020-01-11T14:00:00Z,2020-01-11T13:00:00Z,PT60M,13.1,0.11,129,0,4.5,51,650,151,202,420,285,10.8,55.9,0,994.9,309,3.3,77
2020-01-11T15:00:00Z,2020-01-11T14:00:00Z,PT60M,11.6,0.11,120,3.3,4.7,18,203,22,40,103,14,10.7,62.8,0,994.9,312,2.8,87
2020-01-11T16:00:00Z,2020-01-11T15:00:00Z,PT60M,10.5,0.11,111,36.7,4.6,0,0,0,0,0,0,10.9,67,0,995.2,297,2.5,98
2020-01-11T17:00:00Z,2020-01-11T16:00:00Z,PT60M,10.2,0.11,104,26.4,4.6,0,0,0,0,0,0,11.3,68.4,0,995.8,279,2.8,110
2020-01-11T18:00:00Z,2020-01-11T17:00:00Z,PT60M,10,0.11,96,34.3,4.9,0,0,0,0,0,0,11.9,70.6,0,996.2,270,2.5,122
2020-01-11T19:00:00Z,2020-01-11T18:00:00Z,PT60M,9.9,0.11,87,30,5.1,0,0,0,0,0,0,12.1,72.4,0,996.3,251,1.9,134
2020-01-11T20:00:00Z,2020-01-11T19:00:00Z,PT60M,9.6,0.11,76,30.7,5.1,0,0,0,0,0,0,11.8,73.8,0,996.1,231,1.6,146
2020-01-11T21:00:00Z,2020-01-11T20:00:00Z,PT60M,9.4,0.11,59,30.5,5,0,0,0,0,0,0,11.6,74.1,0,996,219,1.7,157
2020-01-11T22:00:00Z,2020-01-11T21:00:00Z,PT60M,9.3,0.11,21,31.5,4.8,0,0,0,0,0,0,11.3,73.8,0,996.1,225,1.9,165
2020-01-11T23:00:00Z,2020-01-11T22:00:00Z,PT60M,9,0.11,-32,30.9,4.7,0,0,0,0,0,0,11.2,74.7,0,996,241,1.8,164
2020-01-12T00:00:00Z,2020-01-11T23:00:00Z,PT60M,8.9,0.11,-64,30.8,4.7,0,0,0,0,0,0,11,75.1,0,995.7,258,1.5,155
2020-01-12T01:00:00Z,2020-01-12T00:00:00Z,PT60M,8.8,0.11,-79,30.3,4.3,0,0,0,0,0,0,11.1,73.5,0,995.5,255,1.6,143
2020-01-12T02:00:00Z,2020-01-12T01:00:00Z,PT60M,8.7,0.11,-89,30.1,4,0,0,0,0,0,0,11.4,72.2,0,995.3,242,1.7,131
2020-01-12T03:00:00Z,2020-01-12T02:00:00Z,PT60M,8.7,0.11,-98,36.9,3.9,0,0,0,0,0,0,11.1,72,0,995.1,228,1.6,119
2020-01-12T04:00:00Z,2020-01-12T03:00:00Z,PT60M,8.7,0.11,-105,26.4,3.7,0,0,0,0,0,0,11.3,70.6,0,995,219,1.8,107
2020-01-12T05:00:00Z,2020-01-12T04:00:00Z,PT60M,8.5,0.11,-113,33.6,3.4,0,0,0,0,0,0,11.5,70.3,0,994.8,214,1.7,95
2020-01-12T06:00:00Z,2020-01-12T05:00:00Z,PT60M,9.4,0.11,-122,23.8,4.5,47,0,0,47,44,47,10.9,71.6,0,994.9,222,1.3,85
2020-01-12T07:00:00Z,2020-01-12T06:00:00Z,PT60M,11,0.11,-132,30.6,4.6,152,11,3,154,149,156,10.4,64.7,0,995.2,237,1.1,75
2020-01-12T08:00:00Z,2020-01-12T07:00:00Z,PT60M,12.1,0.11,-144,32.8,3.7,251,10,4,255,244,259,11.1,56.3,0,995.5,239,1.3,66
2020-01-12T09:00:00Z,2020-01-12T08:00:00Z,PT60M,13.1,0.11,-158,46.4,4.1,264,0,0,264,247,264,12.2,54.4,0,995.6,252,1.6,60
2020-01-12T10:00:00Z,2020-01-12T09:00:00Z,PT60M,13.9,0.11,-174,49.4,4.5,279,0,0,279,261,279,13.4,53.3,0,995,280,2,57
2020-01-12T11:00:00Z,2020-01-12T10:00:00Z,PT60M,14.3,0.11,170,43.4,4.9,308,0,0,308,288,308,14.8,53.1,0,993.9,295,2.6,58
2020-01-12T12:00:00Z,2020-01-12T11:00:00Z,PT60M,14.6,0.11,154,28.5,5.4,256,178,80,336,397,377,15.9,53.9,0,993.1,296,3,62
2020-01-12T13:00:00Z,2020-01-12T12:00:00Z,PT60M,14.6,0.11,141,26.5,6,216,116,43,259,298,304,16.7,56.3,0,993.2,294,3.6,68
2020-01-12T14:00:00Z,2020-01-12T13:00:00Z,PT60M,14.2,0.11,129,5.3,7.2,84,420,95,179,327,232,17.5,63,0,993.3,297,4,77
2020-01-12T15:00:00Z,2020-01-12T14:00:00Z,PT60M,13,0.11,120,1.6,8.2,21,143,16,37,83,18,18.3,72.5,0,993.4,297,3.8,87
2020-01-12T16:00:00Z,2020-01-12T15:00:00Z,PT60M,11.9,0.11,111,1.4,8.5,0,0,0,0,0,0,18.7,79.9,0,993.7,289,4,98
2020-01-12T17:00:00Z,2020-01-12T16:00:00Z,PT60M,11.5,0.11,103,1.2,8.6,0,0,0,0,0,0,18.2,82.4,0,993.7,281,4.2,110
2020-01-12T18:00:00Z,2020-01-12T17:00:00Z,PT60M,11.4,0.11,96,1.2,8.4,0,0,0,0,0,0,17.7,81.8,0,993.3,274,3.9,122
2020-01-12T19:00:00Z,2020-01-12T18:00:00Z,PT60M,11.2,0.11,87,1,8.1,0,0,0,0,0,0,17.4,81.5,0,993,269,3.7,134
2020-01-12T20:00:00Z,2020-01-12T19:00:00Z,PT60M,10.9,0.11,76,0.8,8.1,0,0,0,0,0,0,17.1,82.7,0,993,273,3.6,146
2020-01-12T21:00:00Z,2020-01-12T20:00:00Z,PT60M,10.7,0.11,59,0.7,8.1,0,0,0,0,0,0,16.3,83.9,0,993,277,3.8,157
2020-01-12T22:00:00Z,2020-01-12T21:00:00Z,PT60M,10.7,0.11,21,0.5,8.2,0,0,0,0,0,0,15.1,84.6,0,993.1,278,4.1,165
2020-01-12T23:00:00Z,2020-01-12T22:00:00Z,PT60M,10.6,0.11,-32,0.3,8.1,0,0,0,0,0,0,14,84.1,0,993.1,282,4.5,164
2020-01-13T00:00:00Z,2020-01-12T23:00:00Z,PT60M,10.6,0.11,-63,0.2,7.9,0,0,0,0,0,0,13.6,83.1,0,993.2,286,4.5,155
2020-01-13T01:00:00Z,2020-01-13T00:00:00Z,PT60M,10.5,0.11,-79,0,7.6,0,0,0,0,0,0,13.5,82.3,0,993.2,287,4.5,143
2020-01-13T02:00:00Z,2020-01-13T01:00:00Z,PT60M,10.4,0.11,-89,0,7.4,0,0,0,0,0,0,13.4,81.9,0,993,287,4.5,131
2020-01-13T03:00:00Z,2020-01-13T02:00:00Z,PT60M,10.2,0.11,-97,0,7.3,0,0,0,0,0,0,13.2,81.9,0,993,290,4.4,119
2020-01-13T04:00:00Z,2020-01-13T03:00:00Z,PT60M,10.2,0.11,-105,0,7.1,0,0,0,0,0,0,13,81.3,0,993.3,289,4.2,107
2020-01-13T05:00:00Z,2020-01-13T04:00:00Z,PT60M,10.1,0.11,-113,0,6.9,0,1,0,0,1,0,12.9,80.5,0,993.6,285,4,95
2020-01-13T06:00:00Z,2020-01-13T05:00:00Z,PT60M,10.8,0.11,-122,7.1,7.2,40,149,21,61,109,47,12.9,78.7,0,993.9,284,3.8,85
2020-01-13T07:00:00Z,2020-01-13T06:00:00Z,PT60M,12.4,0.11,-132,0.1,7.7,65,639,172,237,457,393,13.1,72.8,0,994.7,292,3.6,75
2020-01-13T08:00:00Z,2020-01-13T07:00:00Z,PT60M,13.9,0.11,-144,8.2,7.6,145,550,217,361,579,556,13.2,65.7,0,995.1,303,3.5,66
2020-01-13T09:00:00Z,2020-01-13T08:00:00Z,PT60M,14.7,0.11,-158,8.2,7.3,168,605,300,468,722,544,13.2,61.3,0,995,307,3.4,60
2020-01-13T10:00:00Z,2020-01-13T09:00:00Z,PT60M,15.1,0.11,-173,4.4,7.2,147,726,393,539,843,550,13.3,59.2,0,994.6,305,3.3,57
2020-01-13T11:00:00Z,2020-01-13T10:00:00Z,PT60M,15.2,0.11,170,0.3,7.2,102,847,453,555,895,578,13.5,59,0,994.1,305,3.5,58
